0.000000	-2.47000000E-08
-0.100000	-1.64000000E-08
-0.200000	-3.70000000E-08
-0.300000	-1.84900000E-07
-0.400000	-1.85000000E-08
-0.500000	-1.50000000E-07
-0.600000	-7.40000000E-08
-0.700000	-1.45900000E-07
-0.800000	-4.93000000E-08
-0.900000	-4.73000000E-08
-1.000000	-5.55000000E-08
-1.100000	-1.19200000E-07
-1.200000	-1.19200000E-07
-1.300000	-1.06800000E-07
-1.400000	-2.26000000E-08
-1.500000	-1.02700000E-07
-1.600000	-8.22000000E-08
-1.700000	-8.63000000E-08
-1.800000	-7.19000000E-08
-1.900000	-4.93000000E-08
-2.000000	-1.15000000E-07
-2.100000	-6.37000000E-08
-2.200000	-5.75000000E-08
-2.300000	-1.27400000E-07
-2.400000	-7.81000000E-08
-2.500000	-9.66000000E-08
-2.600000	-1.39700000E-07
-2.700000	-1.00700000E-07
-2.800000	-6.37000000E-08
-2.900000	-1.13000000E-07
-3.000000	-1.04800000E-07
-3.100000	-9.66000000E-08
-3.200000	-6.57000000E-08
-3.300000	-7.19000000E-08
-3.400000	-2.05000000E-08
-3.500000	-7.81000000E-08
-3.600000	-1.43800000E-07
-3.700000	-7.40000000E-08
-3.800000	-4.31000000E-08
-3.900000	-3.49000000E-08
-4.000000	-6.98000000E-08
-4.100000	-1.62300000E-07
-4.200000	-7.81000000E-08
-4.300000	-1.23300000E-07
-4.400000	-5.75000000E-08
-4.500000	-5.34000000E-08
-4.600000	-1.06800000E-07
-4.700000	-2.26000000E-08
-4.800000	-1.02700000E-07
-4.900000	-6.16000000E-08
-5.000000	-8.22000000E-08
0.000000	+1.64000000E-08
-0.100000	-6.37000000E-08
-0.200000	-8.01000000E-08
-0.300000	-1.21200000E-07
-0.400000	-5.34000000E-08
-0.500000	-1.08900000E-07
-0.600000	-4.31000000E-08
-0.700000	-6.98000000E-08
-0.800000	-4.93000000E-08
-0.900000	-8.01000000E-08
-1.000000	-5.96000000E-08
-1.100000	-1.27400000E-07
-1.200000	-6.78000000E-08
-1.300000	-1.29400000E-07
-1.400000	-7.60000000E-08
-1.500000	-8.01000000E-08
-1.600000	-6.37000000E-08
-1.700000	-8.01000000E-08
-1.800000	-8.01000000E-08
-1.900000	-8.63000000E-08
-2.000000	-7.19000000E-08
-2.100000	-8.83000000E-08
-2.200000	-1.35600000E-07
-2.300000	-8.63000000E-08
-2.400000	-5.96000000E-08
-2.500000	-5.55000000E-08
-2.600000	-8.63000000E-08
-2.700000	-1.04800000E-07
-2.800000	-1.10900000E-07
-2.900000	-7.19000000E-08
-3.000000	-6.98000000E-08
-3.100000	-9.24000000E-08
-3.200000	-1.17100000E-07
-3.300000	-6.78000000E-08
-3.400000	-8.63000000E-08
-3.500000	-4.52000000E-08
-3.600000	-1.06800000E-07
-3.700000	-5.14000000E-08
-3.800000	-1.15000000E-07
-3.900000	-6.57000000E-08
-4.000000	-4.11000000E-08
-4.100000	-1.37600000E-07
-4.200000	-2.88000000E-08
-4.300000	-1.06800000E-07
-4.400000	-4.73000000E-08
-4.500000	-1.39700000E-07
-4.600000	-7.60000000E-08
-4.700000	-4.73000000E-08
-4.800000	-8.63000000E-08
-4.900000	-1.39700000E-07
-5.000000	-4.73000000E-08
0.000000	-9.66000000E-08
-0.100000	-2.24379000E-05
-0.200000	-2.38636000E-05
-0.300000	-2.41101000E-05
-0.400000	-2.41677000E-05
-0.500000	-2.42211000E-05
-0.600000	-2.41759000E-05
-0.700000	-2.41779000E-05
-0.800000	-2.42272000E-05
-0.900000	-2.42355000E-05
-1.000000	-2.43238000E-05
-1.100000	-2.42314000E-05
-1.200000	-2.42231000E-05
-1.300000	-2.42889000E-05
-1.400000	-2.43300000E-05
-1.500000	-2.43546000E-05
-1.600000	-2.43423000E-05
-1.700000	-2.44162000E-05
-1.800000	-2.43710000E-05
-1.900000	-2.43854000E-05
