0.000000	-9.66000000E-08
0.100000	-5.96000000E-08
0.200000	+4.10000000E-09
0.300000	-2.26000000E-08
0.400000	-3.08000000E-08
0.500000	-6.16000000E-08
0.600000	-8.20000000E-09
0.700000	+1.03000000E-08
0.800000	+8.20000000E-09
0.900000	-7.40000000E-08
1.000000	-5.96000000E-08
1.100000	+8.20000000E-09
1.200000	-2.10000000E-09
1.300000	-6.16000000E-08
1.400000	-4.11000000E-08
1.500000	+4.73000000E-08
1.600000	-5.55000000E-08
1.700000	-7.60000000E-08
1.800000	+6.20000000E-09
1.900000	-1.85000000E-08
2.000000	+4.10000000E-09
2.100000	-8.63000000E-08
2.200000	-1.44000000E-08
2.300000	-3.70000000E-08
2.400000	-1.44000000E-08
2.500000	+4.52000000E-08
2.600000	+3.29000000E-08
2.700000	-2.88000000E-08
2.800000	-7.60000000E-08
2.900000	+1.64000000E-08
3.000000	-3.70000000E-08
3.100000	+2.26000000E-08
3.200000	+6.16000000E-08
3.300000	-1.64000000E-08
3.400000	-1.23000000E-08
3.500000	+0.00000000E-10
3.600000	-5.34000000E-08
3.700000	-1.23000000E-08
3.800000	+2.67000000E-08
3.900000	-2.47000000E-08
4.000000	-1.44000000E-08
4.100000	-1.68500000E-07
4.200000	-4.73000000E-08
4.300000	-2.88000000E-08
4.400000	-9.24000000E-08
4.500000	-3.90000000E-08
4.600000	-2.88000000E-08
4.700000	-3.08000000E-08
4.800000	-7.19000000E-08
4.900000	-3.90000000E-08
5.000000	-2.26000000E-08
0.000000	-4.31000000E-08
0.100000	-4.93000000E-08
0.200000	-1.23000000E-08
0.300000	-5.34000000E-08
0.400000	-2.47000000E-08
0.500000	-1.64000000E-08
0.600000	+2.10000000E-09
0.700000	+1.44000000E-08
0.800000	-1.23000000E-08
0.900000	-3.49000000E-08
1.000000	-3.08000000E-08
1.100000	-5.55000000E-08
1.200000	-3.49000000E-08
1.300000	+5.14000000E-08
1.400000	+5.55000000E-08
1.500000	-4.73000000E-08
1.600000	+1.29400000E-07
1.700000	+2.10000000E-09
1.800000	+1.03000000E-08
1.900000	-5.34000000E-08
2.000000	-2.10000000E-09
2.100000	+2.05000000E-08
2.200000	+1.64000000E-08
2.300000	-4.31000000E-08
2.400000	-4.52000000E-08
2.500000	+2.10000000E-09
2.600000	-8.20000000E-09
2.700000	-1.03000000E-08
2.800000	-5.55000000E-08
2.900000	-1.35600000E-07
3.000000	-2.26000000E-08
3.100000	+2.88000000E-08
3.200000	-4.31000000E-08
3.300000	+8.20000000E-09
3.400000	+1.64000000E-08
3.500000	-5.75000000E-08
3.600000	-2.26000000E-08
3.700000	-2.26000000E-08
3.800000	-6.20000000E-09
3.900000	-1.23000000E-08
4.000000	-6.16000000E-08
4.100000	+2.67000000E-08
4.200000	-7.81000000E-08
4.300000	+2.05000000E-08
4.400000	+3.08000000E-08
4.500000	+8.20000000E-09
4.600000	+3.70000000E-08
4.700000	-3.29000000E-08
4.800000	-5.96000000E-08
4.900000	-8.42000000E-08
5.000000	+7.40000000E-08
0.000000	+3.70000000E-08
0.100000	+6.98104100E-04
0.200000	+9.40553500E-04
0.300000	+1.01308330E-03
0.400000	+1.03542260E-03
0.500000	+1.04373250E-03
0.600000	+1.04775500E-03
0.700000	+1.04980560E-03
0.800000	+1.05081010E-03
0.900000	+1.05183530E-03
1.000000	+1.05279880E-03
1.100000	+1.05340480E-03
1.200000	+1.05435190E-03
1.300000	+1.05501340E-03
1.400000	+1.05504220E-03
1.500000	+1.05561120E-03
1.600000	+1.05598510E-03
1.700000	+1.05656650E-03
1.800000	+1.05710060E-03
1.900000	+1.05771700E-03
2.000000	+1.05796350E-03
2.100000	+1.05839080E-03
