0.000000	-1.19200000E-07
0.100000	-2.15700000E-07
0.200000	-2.65000000E-07
0.300000	-1.72600000E-07
0.400000	-1.70500000E-07
0.500000	-1.25300000E-07
0.600000	-1.64300000E-07
0.700000	-1.50000000E-07
0.800000	-1.62300000E-07
0.900000	-1.60200000E-07
1.000000	-1.62300000E-07
1.100000	-1.84900000E-07
1.200000	-1.33500000E-07
1.300000	-1.95200000E-07
1.400000	-1.19200000E-07
1.500000	-1.86900000E-07
1.600000	-1.74600000E-07
1.700000	-1.84900000E-07
1.800000	-8.63000000E-08
1.900000	-1.50000000E-07
2.000000	-1.33500000E-07
2.100000	-1.15000000E-07
2.200000	-2.42400000E-07
2.300000	-2.34200000E-07
2.400000	-1.84900000E-07
2.500000	-1.35600000E-07
2.600000	-1.82800000E-07
2.700000	-2.28000000E-07
2.800000	-1.33500000E-07
2.900000	-2.54700000E-07
3.000000	-1.23300000E-07
3.100000	-1.41800000E-07
3.200000	-1.74600000E-07
3.300000	-1.39700000E-07
3.400000	-2.13700000E-07
3.500000	-1.23300000E-07
3.600000	-1.60200000E-07
3.700000	-1.95200000E-07
3.800000	-2.07500000E-07
3.900000	-1.89000000E-07
4.000000	-1.62300000E-07
4.100000	-1.27400000E-07
4.200000	-2.17800000E-07
4.300000	-1.56100000E-07
4.400000	-1.37600000E-07
4.500000	-1.47900000E-07
4.600000	-1.39700000E-07
4.700000	-1.86900000E-07
4.800000	-2.01300000E-07
4.900000	-1.02700000E-07
5.000000	-2.26000000E-07
0.000000	-1.66400000E-07
0.100000	-1.39700000E-07
0.200000	-1.45900000E-07
0.300000	-1.68500000E-07
0.400000	-1.29400000E-07
0.500000	-1.50000000E-07
0.600000	-1.95200000E-07
0.700000	-1.76700000E-07
0.800000	-1.78700000E-07
0.900000	-1.84900000E-07
1.000000	-1.47900000E-07
1.100000	-1.37600000E-07
1.200000	-1.68500000E-07
1.300000	-1.41800000E-07
1.400000	-1.41800000E-07
1.500000	-1.86900000E-07
1.600000	-1.78700000E-07
1.700000	-8.83000000E-08
1.800000	-1.52000000E-07
1.900000	-9.24000000E-08
2.000000	-1.39700000E-07
2.100000	-1.54100000E-07
2.200000	-1.02700000E-07
2.300000	-1.43800000E-07
2.400000	-6.37000000E-08
2.500000	-1.27400000E-07
2.600000	-1.84900000E-07
2.700000	-1.13000000E-07
2.800000	-1.80800000E-07
2.900000	-1.33500000E-07
3.000000	-1.52000000E-07
3.100000	-1.89000000E-07
3.200000	-1.99300000E-07
3.300000	-1.29400000E-07
3.400000	-1.37600000E-07
3.500000	-9.04000000E-08
3.600000	-1.17100000E-07
3.700000	-1.70500000E-07
3.800000	-1.89000000E-07
3.900000	-1.50000000E-07
4.000000	-1.25300000E-07
4.100000	-1.08900000E-07
4.200000	-1.52000000E-07
4.300000	-1.78700000E-07
4.400000	-1.43800000E-07
4.500000	-8.42000000E-08
4.600000	-1.31500000E-07
4.700000	-1.95200000E-07
4.800000	-8.22000000E-08
4.900000	-1.50000000E-07
5.000000	-1.52000000E-07
0.000000	-1.21200000E-07
0.100000	+3.02141200E-04
0.200000	+3.63971700E-04
0.300000	+3.78062700E-04
0.400000	+3.82639800E-04
0.500000	+3.84369600E-04
0.600000	+3.85386500E-04
0.700000	+3.85696800E-04
0.800000	+3.85818000E-04
0.900000	+3.85920700E-04
1.000000	+3.85974100E-04
1.100000	+3.86011100E-04
1.200000	+3.86060400E-04
1.300000	+3.86185700E-04
1.400000	+3.86093300E-04
1.500000	+3.86247300E-04
1.600000	+3.86296600E-04
1.700000	+3.86185700E-04
1.800000	+3.86185700E-04
1.900000	+3.86202100E-04
2.000000	+3.86183600E-04
2.100000	+3.86095300E-04
2.200000	+3.86037800E-04
2.300000	+3.85815900E-04
2.400000	+3.85626900E-04
2.500000	+3.85487200E-04
2.600000	+3.85302300E-04
2.700000	+3.85033200E-04
2.800000	+3.84704500E-04
2.900000	+3.84525800E-04
3.000000	+3.84453900E-04
3.100000	+3.84289500E-04
3.200000	+3.84084100E-04
3.300000	+3.84121100E-04
3.400000	+3.83917700E-04
3.500000	+3.83858100E-04
3.600000	+3.83685500E-04
3.700000	+3.83582800E-04
3.800000	+3.83482100E-04
3.900000	+3.83478000E-04
4.000000	+3.83303400E-04
4.100000	+3.83114400E-04
4.200000	+3.83001400E-04
4.300000	+3.82876100E-04
4.400000	+3.82822700E-04
4.500000	+3.82785700E-04
4.600000	+3.82849400E-04
4.700000	+3.82798000E-04
4.800000	+3.82810400E-04
4.900000	+3.82736400E-04
5.000000	+3.82619300E-04
0.000000	+7.54000000E-07
0.100000	+3.82409860E-03
0.200000	+7.48253630E-03
0.300000	+1.09496980E-02
0.400000	+1.41931340E-02
0.500000	+1.71765860E-02
0.600000	+1.98577970E-02
0.700000	+2.21960960E-02
0.800000	+2.41572500E-02
0.900000	+2.57235980E-02
1.000000	+2.69068060E-02
1.100000	+2.77508610E-02
1.200000	+2.83225190E-02
1.300000	+2.86980770E-02
1.400000	+2.89421220E-02
1.500000	+2.91020240E-02
1.600000	+2.92103040E-02
1.700000	+2.92873380E-02
1.800000	+2.93442610E-02
1.900000	+2.93879810E-02
2.000000	+2.94241770E-02
2.100000	+2.94531410E-02
2.200000	+2.94798470E-02
2.300000	+2.95029780E-02
2.400000	+2.95235000E-02
2.500000	+2.95434260E-02
2.600000	+2.95614000E-02
2.700000	+2.95794160E-02
2.800000	+2.95953160E-02
2.900000	+2.96111540E-02
3.000000	+2.96262120E-02
3.100000	+2.96403660E-02
3.200000	+2.96542940E-02
3.300000	+2.96668660E-02
3.400000	+2.96801560E-02
3.500000	+2.96922560E-02
3.600000	+2.97036980E-02
3.700000	+2.97154690E-02
3.800000	+2.97276100E-02
3.900000	+2.97402640E-02
4.000000	+2.97528770E-02
4.100000	+2.97646680E-02
4.200000	+2.97757610E-02
4.300000	+2.97851900E-02
4.400000	+2.97985840E-02
4.500000	+2.98093890E-02
4.600000	+2.98209340E-02
4.700000	+2.98325200E-02
4.800000	+2.98404910E-02
4.900000	+2.98493850E-02
5.000000	+2.98632930E-02
0.000000	+1.46270000E-06
0.100000	+4.67886590E-03
0.200000	+9.33225210E-03
0.300000	+1.39472400E-02
0.400000	+1.85094890E-02
0.500000	+2.30113860E-02
0.600000	+2.74455170E-02
0.700000	+3.18028170E-02
0.800000	+3.60748680E-02
0.900000	+4.02511300E-02
1.000000	+4.43234260E-02
1.100000	+4.82812210E-02
1.200000	+5.21135170E-02
1.300000	+5.58151910E-02
1.400000	+5.93744170E-02
1.500000	+6.27977540E-02
1.600000	+6.60298030E-02
1.700000	+6.91011270E-02
1.800000	+7.19927440E-02
1.900000	+7.46969940E-02
2.000000	+7.72021000E-02
2.100000	+7.95039380E-02
2.200000	+8.16392790E-02
2.300000	+8.34882190E-02
2.400000	+8.51411000E-02
2.500000	+8.65911580E-02
2.600000	+8.78435760E-02
2.700000	+8.88949690E-02
2.800000	+8.97593610E-02
2.900000	+9.04504780E-02
3.000000	+9.09839250E-02
3.100000	+9.13860090E-02
3.200000	+9.16716730E-02
3.300000	+9.18618550E-02
3.400000	+9.19765030E-02
3.500000	+9.20220250E-02
3.600000	+9.20218400E-02
3.700000	+9.19838780E-02
3.800000	+9.19176690E-02
3.900000	+9.18093900E-02
4.000000	+9.16901200E-02
4.100000	+9.15554640E-02
4.200000	+9.14175010E-02
4.300000	+9.13381660E-02
4.400000	+9.11246820E-02
4.500000	+9.09526800E-02
4.600000	+9.07826700E-02
4.700000	+9.05969050E-02
4.800000	+9.04273880E-02
4.900000	+9.02418480E-02
5.000000	+9.00576380E-02
0.000000	+2.48580000E-06
0.100000	+4.83240450E-03
0.200000	+9.71729600E-03
0.300000	+1.46274840E-02
0.400000	+1.95361220E-02
0.500000	+2.44380250E-02
0.600000	+2.93271080E-02
0.700000	+3.41923880E-02
0.800000	+3.90261360E-02
0.900000	+4.38172350E-02
1.000000	+4.85552380E-02
1.100000	+5.32350600E-02
1.200000	+5.78446950E-02
1.300000	+6.23818720E-02
1.400000	+6.68380110E-02
1.500000	+7.11953810E-02
1.600000	+7.54564300E-02
1.700000	+7.96075340E-02
1.800000	+8.36537910E-02
1.900000	+8.75866930E-02
2.000000	+9.13999160E-02
2.100000	+9.50884630E-02
2.200000	+9.86568200E-02
2.300000	+1.02094350E-01
2.400000	+1.05378090E-01
2.500000	+1.08525710E-01
2.600000	+1.11554760E-01
2.700000	+1.14430910E-01
2.800000	+1.17162790E-01
2.900000	+1.19749790E-01
3.000000	+1.38712960E-01
3.100000	+1.39434550E-01
3.200000	+1.40426330E-01
3.300000	+1.41327140E-01
3.400000	+1.42159260E-01
3.500000	+1.42943850E-01
3.600000	+1.43488750E-01
3.700000	+1.43425750E-01
3.800000	+1.43332040E-01
3.900000	+1.43235500E-01
4.000000	+1.43177440E-01
4.100000	+1.43068060E-01
4.200000	+1.42974670E-01
4.300000	+1.42892630E-01
4.400000	+1.42799340E-01
4.500000	+1.42715730E-01
4.600000	+1.42628540E-01
4.700000	+1.42549240E-01
4.800000	+1.42466890E-01
4.900000	+1.42382020E-01
5.000000	+1.42360460E-01
